;CrimeId;OriginalCrimeTypeName;OffenseDate;CallDateTime;Disposition;Address;City;State;AgencyId;AddressType
6157;160942792;WELL BEING CHECK;2016-04-03;2016-04-03 17:39:00;ABA;23Rd St/Potrero Av;San Francisco;CA;1;INTERSECTION
6158;160942793;AIDED CASE;2016-04-03;2016-04-03 17:46:00;HAN;Jefferson St/Hyde St;San Francisco;CA;1;INTERSECTION
6159;160942794;TRAFFIC STOP;2016-04-03;2016-04-03 17:46:00;ADV;200 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
6160;160942796;FIGHT NO WEAPON;2016-04-03;2016-04-03 17:45:00;ABA;200 Block Of Folsom St;San Francisco;CA;1;PREMISE ADDRESS
6161;160942797;AT RISK;2016-04-03;2016-04-03 17:42:00;REP;800 Block Of Capp St;San Francisco;CA;1;PREMISE ADDRESS
6162;160942798;PASSING CALL;2016-04-03;2016-04-03 17:47:00;ADV;Division / Folsom;Not Recorded;CA;1;GEO-OVERRIDE
6163;160942800;HOMELESS COMPLAINT;2016-04-03;2016-04-03 17:48:00;GOA;1400 Block Of South Van Ness Av;San Francisco;CA;1;PREMISE ADDRESS
6164;160942801;AGGR SOLICITING;2016-04-03;2016-04-03 17:47:00;HAN;100 Block Of Mcallister St;San Francisco;CA;1;PREMISE ADDRESS
6165;160942803;TRESPASSER;2016-04-03;2016-04-03 17:47:00;NOM;1400 Block Of Mcallister St;San Francisco;CA;1;PREMISE ADDRESS
6166;160942805;MUNI INSPECTION;2016-04-03;2016-04-03 17:51:00;HAN;16Th St/Mission St;San Francisco;CA;1;INTERSECTION
6167;160942807;OPP;2016-04-03;2016-04-03 17:49:00;HAN;1800 Block Of Market St;San Francisco;CA;1;PREMISE ADDRESS
6168;160942809;TRAFFIC STOP;2016-04-03;2016-04-03 17:52:00;ADV;The Embarcadero Nor/Battery St;San Francisco;CA;1;INTERSECTION
6169;160942811;7227;2016-04-03;2016-04-03 17:51:00;CAN;400 Block Of Castro St;San Francisco;CA;1;PREMISE ADDRESS
6170;160942812;HR VEH ACCIDENT;2016-04-03;2016-04-03 17:52:00;REP;5000 Block Of 3Rd St;San Francisco;CA;1;PREMISE ADDRESS
6171;160942815;MUNI INSPECTION;2016-04-03;2016-04-03 17:54:00;NOT RECORDED;Geary Bl/Fillmore St;San Francisco;CA;1;INTERSECTION
6172;160942816;WELL BEING CHECK;2016-04-03;2016-04-03 17:51:00;PAS;0 Block Of Museum Wy;San Francisco;CA;1;PREMISE ADDRESS
6173;160942818;ATC;2016-04-03;2016-04-03 17:53:00;REP;600 Block Of Bush St;San Francisco;CA;1;PREMISE ADDRESS
6174;160942819;500F;2016-04-03;2016-04-03 17:55:00;ADV;200 Block Of Brazil Av;San Francisco;CA;1;PREMISE ADDRESS
6175;160942820;WELL BEING CHECK;2016-04-03;2016-04-03 17:50:00;HAN;2400 Block Of 41St Av;San Francisco;CA;1;PREMISE ADDRESS
6176;160942821;FIGHT NO WEAPON;2016-04-03;2016-04-03 17:56:00;HAN;200 Block Of Hahn St;San Francisco;CA;1;PREMISE ADDRESS
6177;160942823;AUDIBLE ALARM;2016-04-03;2016-04-03 17:56:00;PAS;300 Block Of Walnut St;San Francisco;CA;1;PREMISE ADDRESS
6178;160942824;915S;2016-04-03;2016-04-03 17:55:00;GOA;Potrero Av/Cesar Chavez St;San Francisco;CA;1;INTERSECTION
6179;160942828;PASSING CALL;2016-04-03;2016-04-03 17:58:00;NOT RECORDED;2000 Blk Mission St;San Francisco;CA;1;GEO-OVERRIDE
6180;160942829;SUSPICIOUS VEHICLE;2016-04-03;2016-04-03 17:59:00;HAN;7Th St/Howard St;San Francisco;CA;1;INTERSECTION
6181;160942830;PASSING CALL;2016-04-03;2016-04-03 17:59:00;ND;Scott St/Eddy St;San Francisco;CA;1;INTERSECTION
6182;160942831;PASSING CALL;2016-04-03;2016-04-03 17:59:00;HAN;1100 Block Of Point Lobos Av;San Francisco;CA;1;COMMON LOCATION
6183;160942832;AUTO BOOST / STRIP;2016-04-03;2016-04-03 17:59:00;REP;Larkin St/Grove St;San Francisco;CA;1;INTERSECTION
6184;160942833;22500E;2016-04-03;2016-04-03 17:59:00;CIT;100 Block Of Bennington St;San Francisco;CA;1;PREMISE ADDRESS
6185;160942835;TRAFFIC STOP;2016-04-03;2016-04-03 18:00:00;ADV;California St/Mason St;San Francisco;CA;1;INTERSECTION
6186;160942836;TRAFFIC STOP;2016-04-03;2016-04-03 18:00:00;CIT;New Montgomery St/Stevenson St;San Francisco;CA;1;INTERSECTION
6187;160942839;MUNI INSPECTION;2016-04-03;2016-04-03 18:01:00;HAN;25Th St/Mission St;San Francisco;CA;1;INTERSECTION
6188;160942840;7227;2016-04-03;2016-04-03 18:01:00;CIT;600 Block Of Capp St;San Francisco;CA;1;PREMISE ADDRESS
6189;160942842;500E;2016-04-03;2016-04-03 18:02:00;CIT;100 Block Of Topeka Av;San Francisco;CA;1;PREMISE ADDRESS
6190;160942843;500F;2016-04-03;2016-04-03 18:03:00;ADV;300 Block Of Leland Av;San Francisco;CA;1;PREMISE ADDRESS
6191;160942845;AUTO BOOST / STRIP;2016-04-03;2016-04-03 18:01:00;GOA;1200 Block Of 15Th St;San Francisco;CA;1;COMMON LOCATION
6192;160942846;22500E;2016-04-03;2016-04-03 18:03:00;CAN;1400 Block Of 12Th Av;San Francisco;CA;1;PREMISE ADDRESS
6193;160942847;MUNI INSPECTION;2016-04-03;2016-04-03 18:04:00;HAN;Stockton St/Sutter St;San Francisco;CA;1;INTERSECTION
6194;160942849;500E;2016-04-03;2016-04-03 18:04:00;22;300 Block Of Topeka Av;San Francisco;CA;1;PREMISE ADDRESS
6195;160942851;PASSING CALL;2016-04-03;2016-04-03 18:05:00;HAN;1600 Block Of John F Kennedy Dr;San Francisco;CA;1;COMMON LOCATION
6196;160942852;HOMELESS COMPLAINT;2016-04-03;2016-04-03 18:04:00;GOA;Florida St/19Th St;San Francisco;CA;1;INTERSECTION
6197;160942854;SUSPICIOUS VEHICLE;2016-04-03;2016-04-03 18:03:00;GOA;800 Block Of Dolores St;San Francisco;CA;1;PREMISE ADDRESS
6198;160942857;MUNI INSPECTION;2016-04-03;2016-04-03 18:06:00;NOT RECORDED;400 Block Of Laguna Honda Bl;San Francisco;CA;1;COMMON LOCATION
6199;160942860;RTL/811;2016-04-03;2016-04-03 18:07:00;GOA;21St St/South Van Ness Av;San Francisco;CA;1;INTERSECTION
6200;160942861;420;2016-04-03;2016-04-03 18:06:00;GOA;600 Block Of Eucalyptus Dr;San Francisco;CA;1;PREMISE ADDRESS
6201;160942862;FIGHT NO WEAPON;2016-04-03;2016-04-03 18:08:00;ND;0 Block Of Lillian St;San Francisco;CA;1;PREMISE ADDRESS
6202;160942865;SUSPICIOUS PERSON;2016-04-03;2016-04-03 18:09:00;CIT;300 Block Of Leavenworth St;San Francisco;CA;1;PREMISE ADDRESS
6203;160942866;PASSING CALL;2016-04-03;2016-04-03 18:09:00;NOT RECORDED;Drumm St/Market St;San Francisco;CA;1;INTERSECTION
6204;160942868;FIGHT NO WEAPON;2016-04-03;2016-04-03 18:09:00;ND;7Th St/Stevenson St;San Francisco;CA;1;INTERSECTION
6205;160942869;HOMELESS COMPLAINT;2016-04-03;2016-04-03 18:06:00;GOA;1200 Block Of Taylor St;San Francisco;CA;1;PREMISE ADDRESS
6206;160942870;7227;2016-04-03;2016-04-03 18:09:00;CIT;200 Block Of Columbus Av;San Francisco;CA;1;PREMISE ADDRESS
6207;160942872;PASSING CALL;2016-04-03;2016-04-03 18:10:00;NOT RECORDED;Haight St/Fillmore St;San Francisco;CA;1;INTERSECTION
6208;160942874;DRUGS;2016-04-03;2016-04-03 18:09:00;GOA;100 Block Of 9Th St;San Francisco;CA;1;PREMISE ADDRESS
6209;160942875;LLTD;2016-04-03;2016-04-03 18:07:00;HAN;300 Block Of Laguna St;San Francisco;CA;1;PREMISE ADDRESS
6210;160942876;PASSING CALL;2016-04-03;2016-04-03 18:10:00;NOT RECORDED;1100 Block Of Market St;San Francisco;CA;1;COMMON LOCATION
6211;160942877;WELL BEING CHECK;2016-04-03;2016-04-03 18:09:00;GOA;Mission St/9Th St;San Francisco;CA;1;INTERSECTION
6212;160942878;AMPLIFIED;2016-04-03;2016-04-03 18:09:00;UTL;0 Block Of Townsend St;San Francisco;CA;1;PREMISE ADDRESS
6213;160942879;WANTED VEHICLE / SUB;2016-04-03;2016-04-03 18:10:00;REP;600 Block Of Keith St;San Francisco;CA;1;PREMISE ADDRESS
6214;160942880;ASSAULT / BATTERY;2016-04-03;2016-04-03 18:08:00;REP;500 Block Of 10Th St;San Francisco;CA;1;COMMON LOCATION
6215;160942881;22500E;2016-04-03;2016-04-03 18:12:00;CIT;2400 Block Of 19Th Av;San Francisco;CA;1;PREMISE ADDRESS
6216;160942882;PASSING CALL;2016-04-03;2016-04-03 18:12:00;HAN;Division St/13Th St;San Francisco;CA;1;INTERSECTION
6217;160942885;500E;2016-04-03;2016-04-03 18:13:00;CIT;2300 Block Of Washington St;San Francisco;CA;1;PREMISE ADDRESS
6218;160942889;MUNI INSPECTION;2016-04-03;2016-04-03 18:14:00;HAN;19Th St/Mission St;San Francisco;CA;1;INTERSECTION
6219;160942890;500E;2016-04-03;2016-04-03 18:14:00;CIT;3000 Block Of 20Th St;San Francisco;CA;1;PREMISE ADDRESS
6220;160942891;MUNI INSPECTION;2016-04-03;2016-04-03 18:15:00;NOT RECORDED;900 Block Of Ulloa St;San Francisco;CA;1;COMMON LOCATION
6221;160942893;WELL BEING CHECK;2016-04-03;2016-04-03 18:13:00;CAN;1100 Block Of Page St;San Francisco;CA;1;PREMISE ADDRESS
6222;160942894;WANTED VEHICLE / SUB;2016-04-03;2016-04-03 18:16:00;REP;9Th St/Mission St;San Francisco;CA;1;INTERSECTION
6223;160942895;7227;2016-04-03;2016-04-03 18:15:00;GOA;400 Block Of Turk St;San Francisco;CA;1;PREMISE ADDRESS
6224;160942896;TRA7237;2016-04-03;2016-04-03 17:41:00;GOA;900 Block Of Harrison St;San Francisco;CA;1;PREMISE ADDRESS
6225;160942897;TRESPASSER;2016-04-03;2016-04-03 18:14:00;HAN;3000 Block Of 16Th St;San Francisco;CA;1;PREMISE ADDRESS
6226;160942898;22500E;2016-04-03;2016-04-03 18:15:00;CAN;200 Block Of 5Th Av;San Francisco;CA;1;PREMISE ADDRESS
6227;160942900;JUVE BEYOND CONTROL;2016-04-03;2016-04-03 18:12:00;HAN;1800 Block Of Vicente St;San Francisco;CA;1;PREMISE ADDRESS
6228;160942905;NOISE NUISANCE;2016-04-03;2016-04-03 18:19:00;UTL;Ellis St/Taylor St;San Francisco;CA;1;INTERSECTION
6229;160942906;PASSING CALL;2016-04-03;2016-04-03 18:20:00;HAN;2500 Block Of Sutter St;San Francisco;CA;1;COMMON LOCATION
6230;160942908;MUNI INSPECTION;2016-04-03;2016-04-03 18:21:00;NOT RECORDED;Haight St/Fillmore St;San Francisco;CA;1;INTERSECTION
6231;160942909;SUSPICIOUS VEHICLE;2016-04-03;2016-04-03 18:21:00;ND;400 Block Of Polk St;San Francisco;CA;1;PREMISE ADDRESS
6232;160942911;MUNI INSPECTION;2016-04-03;2016-04-03 18:21:00;NOT RECORDED;300 Block Of Market St;San Francisco;CA;1;COMMON LOCATION
6233;160942912;CASERS;2016-04-03;2016-04-03 18:20:00;GOA;200 Blk Gates St;San Francisco;CA;1;GEO-OVERRIDE
6234;160942913;TRAF VIOLATION TOW;2016-04-03;2016-04-03 18:22:00;22;4100 Block Of California St;San Francisco;CA;1;PREMISE ADDRESS
6235;160942914;DW;2016-04-03;2016-04-03 18:24:00;CIT;0 Block Of Dwight St;San Francisco;CA;1;PREMISE ADDRESS
6236;160942915;TRAFFIC STOP;2016-04-03;2016-04-03 18:25:00;ADV;Sagamore St/Plymouth Av;San Francisco;CA;1;INTERSECTION
6237;160942916;WELL BEING CHECK;2016-04-03;2016-04-03 18:22:00;HAN;0 Block Of Watchman Wy;San Francisco;CA;1;PREMISE ADDRESS
6238;160942917;TRAFFIC STOP;2016-04-03;2016-04-03 18:25:00;ADV;Mission St/Santa Marina St;San Francisco;CA;1;INTERSECTION
6239;160942918;HOMELESS COMPLAINT;2016-04-03;2016-04-03 18:25:00;ADV;Bryant St/8Th St;San Francisco;CA;1;INTERSECTION
6240;160942919;MEET W/CITIZEN;2016-04-03;2016-04-03 18:25:00;HAN;1500 Block Of Webster St;San Francisco;CA;1;PREMISE ADDRESS
6241;160942920;BURGLARY;2016-04-03;2016-04-03 18:26:00;PAS;100 Block Of South Van Ness Av;San Francisco;CA;1;PREMISE ADDRESS
6242;160942921;SUSPICIOUS VEHICLE;2016-04-03;2016-04-03 18:28:00;HAN;0 Blk Harriet St;San Francisco;CA;1;GEO-OVERRIDE
6243;160942923;FIGHT NO WEAPON;2016-04-03;2016-04-03 18:27:00;ABA;200 Block Of Blythdale Av;San Francisco;CA;1;PREMISE ADDRESS
6244;160942924;MISSING ADULT;2016-04-03;2016-04-03 18:28:00;INC;1000 Block Of Potrero Av;San Francisco;CA;1;PREMISE ADDRESS
6245;160942925;FIGHT NO WEAPON;2016-04-03;2016-04-03 18:24:00;ADV;600 Block Of Bay St;San Francisco;CA;1;PREMISE ADDRESS
6246;160942927;500E;2016-04-03;2016-04-03 18:28:00;HAN;100 Block Of Clifford Tr;San Francisco;CA;1;PREMISE ADDRESS
6247;160942928;415;2016-04-03;2016-04-03 18:28:00;GOA;1700 Blk Quesada Av;San Francisco;CA;1;GEO-OVERRIDE
6248;160942929;JUMP;2016-04-03;2016-04-03 18:29:00;ND;100 Block Of Schwerin St;San Francisco;CA;1;PREMISE ADDRESS
6249;160942931;500E;2016-04-03;2016-04-03 18:31:00;CIT;1400 Block Of Greenwich St;San Francisco;CA;1;PREMISE ADDRESS
6250;160942937;TRAFFIC STOP;2016-04-03;2016-04-03 18:32:00;ADV;400 Block Of Arguello Bl;San Francisco;CA;1;PREMISE ADDRESS
6251;160942939;SUSPICIOUS PERSON;2016-04-03;2016-04-03 18:33:00;HAN;1500 Block Of Haight St;San Francisco;CA;1;PREMISE ADDRESS
6252;160942940;HOMELESS COMPLAINT;2016-04-03;2016-04-03 18:29:00;UTL;Williams Av/Diana St;San Francisco;CA;1;INTERSECTION
6253;160942941;DISMEMBER BODY PART;2016-04-03;2016-04-03 18:31:00;UTL;Shotwell St/18Th St;San Francisco;CA;1;INTERSECTION
6254;160942943;AGGRESSIVE;2016-04-03;2016-04-03 18:32:00;HAN;0 Block Of Avenue Of The Palms;Treasure Isla;CA;1;COMMON LOCATION
6255;160942948;CITIZEN STANDBY;2016-04-03;2016-04-03 18:32:00;HAN;Kirkwood Av/3Rd St;San Francisco;CA;1;INTERSECTION
6256;160942952;PHYSICAL;2016-04-03;2016-04-03 18:36:00;ADM;3700 Block Of Geary Bl;San Francisco;CA;1;PREMISE ADDRESS
6257;160942953;AUTO BOOST / STRIP;2016-04-03;2016-04-03 18:35:00;REP;100 Block Of Christmas Tree Point Rd;San Francisco;CA;1;COMMON LOCATION
6258;160942954;POSS/420;2016-04-03;2016-04-03 18:34:00;HAN;1600 Block Of Sunnydale Av;San Francisco;CA;1;PREMISE ADDRESS
6259;160942955;VEH ACCIDENT;2016-04-03;2016-04-03 18:37:00;REP;Hyde St/Bay St;San Francisco;CA;1;INTERSECTION
6260;160942957;909;2016-04-03;2016-04-03 18:37:00;CAN;Steuart St/Market St;San Francisco;CA;1;INTERSECTION
6261;160942962;TRAFFIC STOP;2016-04-03;2016-04-03 18:40:00;ADV;Silliman St/Girard St;San Francisco;CA;1;INTERSECTION
6262;160942964;PASSING CALL;2016-04-03;2016-04-03 18:41:00;NOT RECORDED;100 Block Of Scott St;San Francisco;CA;1;COMMON LOCATION
6263;160942965;TRAFFIC STOP;2016-04-03;2016-04-03 18:41:00;CIT;400 Block Of Euclid Av;San Francisco;CA;1;PREMISE ADDRESS
6264;160942967;PETTY THEFT;2016-04-03;2016-04-03 18:40:00;GOA;800 Block Of Geary St;San Francisco;CA;1;PREMISE ADDRESS
6265;160942969;AUTO BOOST / STRIP;2016-04-03;2016-04-03 18:41:00;ARR;Oak St/Broderick St;San Francisco;CA;1;INTERSECTION
6266;160942970;PASSING CALL;2016-04-03;2016-04-03 18:42:00;NOT RECORDED;Yerba Buena Island;Not Recorded;CA;1;GEO-OVERRIDE
6267;160942971;SUSPICIOUS PERSON;2016-04-03;2016-04-03 18:44:00;CIT;1300 Block Of 46Th Av;San Francisco;CA;1;PREMISE ADDRESS
6268;160942972;MUNI INSPECTION;2016-04-03;2016-04-03 18:44:00;HAN;18Th St/Mission St;San Francisco;CA;1;INTERSECTION
6269;160942973;PAY;2016-04-03;2016-04-03 18:41:00;HAN;3500 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
6270;160942974;CITIZEN ARREST;2016-04-03;2016-04-03 18:44:00;22;800 Block Of Mission St;San Francisco;CA;1;COMMON LOCATION
6271;160942975;MUNI INSPECTION;2016-04-03;2016-04-03 18:45:00;NOT RECORDED;11Th St/Mission St;San Francisco;CA;1;INTERSECTION
6272;160942978;THREATS / HARASSMENT;2016-04-03;2016-04-03 18:43:00;CAN;600 Block Of 36Th Av;San Francisco;CA;1;PREMISE ADDRESS
6273;160942979;PASSING CALL;2016-04-03;2016-04-03 18:46:00;NOT RECORDED;Fillmore St/Ofarrell St;San Francisco;CA;1;INTERSECTION
6274;160942980;TRAFFIC STOP;2016-04-03;2016-04-03 18:47:00;CIT;700 Block Of Schwerin St;Daly City;CA;1;PREMISE ADDRESS
6275;160942982;SUSPICIOUS PERSON;2016-04-03;2016-04-03 18:43:00;NOM;Lake St/Park Presidio Bl;San Francisco;CA;1;INTERSECTION
6276;160942984;SUSPICIOUS VEHICLE;2016-04-03;2016-04-03 18:48:00;ADV;Golden Gate Av/Jones St;San Francisco;CA;1;INTERSECTION
6277;160942987;SUSPICIOUS PERSON;2016-04-03;2016-04-03 18:49:00;CIT;Shotwell St/18Th St;San Francisco;CA;1;INTERSECTION
6278;160942988;INJURY VEH ACCIDENT;2016-04-03;2016-04-03 18:48:00;REP;700 Block Of Ofarrell St;San Francisco;CA;1;PREMISE ADDRESS
6279;160942990;DW;2016-04-03;2016-04-03 18:48:00;CIT;3100 Block Of Gough St;San Francisco;CA;1;PREMISE ADDRESS
6280;160942994;PASSING CALL;2016-04-03;2016-04-03 18:51:00;NOT RECORDED;1500 Block Of Market St;San Francisco;CA;1;COMMON LOCATION
6281;160942996;PASSING CALL;2016-04-03;2016-04-03 18:51:00;HAN;1000 Blk Connecticut St;San Francisco;CA;1;GEO-OVERRIDE
6282;160942998;500E;2016-04-03;2016-04-03 18:52:00;GOA;600 Block Of Clayton St;San Francisco;CA;1;PREMISE ADDRESS
6283;160943001;PASSING CALL;2016-04-03;2016-04-03 18:53:00;HAN;Oceanview Village;Not Recorded;CA;1;GEO-OVERRIDE
6284;160943002;HOMELESS COMPLAINT;2016-04-03;2016-04-03 18:51:00;ADV;Berry St/7Th St;San Francisco;CA;1;INTERSECTION
6285;160943003;IP;2016-04-03;2016-04-03 18:53:00;HAN;500 Block Of South Van Ness Av;San Francisco;CA;1;PREMISE ADDRESS
6286;160943004;DW;2016-04-03;2016-04-03 18:54:00;CIT;3400 Block Of 21St St;San Francisco;CA;1;PREMISE ADDRESS
6287;160943006;SUSPICIOUS PERSON;2016-04-03;2016-04-03 18:52:00;GOA;200 Block Of Dolores St;San Francisco;CA;1;PREMISE ADDRESS
6288;160943008;ENCAMPMENT;2016-04-03;2016-04-03 18:53:00;ADV;Mississippi St/16Th St;San Francisco;CA;1;INTERSECTION
6289;160943009;POSS;2016-04-03;2016-04-03 18:53:00;HAN;2000 Block Of Chestnut St;San Francisco;CA;1;PREMISE ADDRESS
6290;160943011;SUSPICIOUS PERSON;2016-04-03;2016-04-03 18:56:00;HAN;19Th Av/Crespi Dr;San Francisco;CA;1;INTERSECTION
6291;160943015;PASSING CALL;2016-04-03;2016-04-03 18:58:00;NOT RECORDED;Turk St/Fillmore St;San Francisco;CA;1;INTERSECTION
6292;160943016;MEET W/CITIZEN;2016-04-03;2016-04-03 18:58:00;GOA;3Rd St/Cesar Chavez St;San Francisco;CA;1;INTERSECTION
6293;160943018;500E;2016-04-03;2016-04-03 18:59:00;HAN;1800 Block Of Beach St;San Francisco;CA;1;PREMISE ADDRESS
6294;160943020;MUNI INSPECTION;2016-04-03;2016-04-03 19:00:00;NOT RECORDED;18Th St/Mission St;San Francisco;CA;1;INTERSECTION
6295;160943021;PASSING CALL;2016-04-03;2016-04-03 19:00:00;HAN;Randolph  Head;Not Recorded;CA;1;GEO-OVERRIDE
6296;160943022;FIGHT NO WEAPON;2016-04-03;2016-04-03 18:59:00;ND;Golden Gate Av/Webster St;San Francisco;CA;1;INTERSECTION
6297;160943025;PASSING CALL;2016-04-03;2016-04-03 19:01:00;HAN;Ocean Av/Ashton Av;San Francisco;CA;1;INTERSECTION
6298;160943026;WANTED VEHICLE / SUB;2016-04-03;2016-04-03 19:02:00;REP;500 Block Of Marina Bl;San Francisco;CA;1;COMMON LOCATION
6299;160943027;PERSON W/KNIFE;2016-04-03;2016-04-03 19:03:00;NOM;Pine St/Stockton St;San Francisco;CA;1;INTERSECTION
6300;160943028;22500E;2016-04-03;2016-04-03 19:03:00;CIT;200 Block Of Cook St;San Francisco;CA;1;PREMISE ADDRESS
6301;160943029;TRAFFIC STOP;2016-04-03;2016-04-03 19:03:00;REP;Lake St/19Th Av;San Francisco;CA;1;INTERSECTION
6302;160943030;DRUGS;2016-04-03;2016-04-03 19:01:00;ADV;0 Block Of Brooklyn Pl;San Francisco;CA;1;PREMISE ADDRESS
6303;160943031;POSS;2016-04-03;2016-04-03 19:03:00;REP;Jones St/Ofarrell St;San Francisco;CA;1;INTERSECTION
6304;160943033;PASSING CALL;2016-04-03;2016-04-03 19:04:00;HAN;Plymouth  Broad;Not Recorded;CA;1;GEO-OVERRIDE
6305;160943034;500F;2016-04-03;2016-04-03 19:04:00;ADV;2700 Block Of El Camino Del Mar;San Francisco;CA;1;PREMISE ADDRESS
6306;160943035;AGGRESSIVE;2016-04-03;2016-04-03 19:03:00;NOT RECORDED;700 Block Of Pine St;San Francisco;CA;1;PREMISE ADDRESS
6307;160943036;AUTO BOOST / STRIP;2016-04-03;2016-04-03 19:05:00;REP;1200 Block Of 9Th Av;San Francisco;CA;1;COMMON LOCATION
6308;160943037;PASSING CALL;2016-04-03;2016-04-03 19:06:00;HAN;Duboce Triangle;Not Recorded;CA;1;GEO-OVERRIDE
6309;160943040;TRAFFIC STOP;2016-04-03;2016-04-03 19:07:00;CIT;Duboce Av/Scott St;San Francisco;CA;1;INTERSECTION
6310;160943041;TRESPASSER;2016-04-03;2016-04-03 19:06:00;GOA;1500 Block Of Haight St;San Francisco;CA;1;PREMISE ADDRESS
6311;160943042;PASSING CALL;2016-04-03;2016-04-03 19:07:00;HAN;3Rd St/Quesada Av;San Francisco;CA;1;INTERSECTION
6312;160943043;AUTO BOOST / STRIP;2016-04-03;2016-04-03 19:06:00;CAN;3600 Block Of Lyon St;San Francisco;CA;1;COMMON LOCATION
6313;160943044;MENTALLY DISTURBED;2016-04-03;2016-04-03 19:07:00;REP;200 Block Of Harriet St;San Francisco;CA;1;PREMISE ADDRESS
6314;160943045;TRAFFIC STOP;2016-04-03;2016-04-03 19:08:00;CIT;Fulton St/17Th Av;San Francisco;CA;1;INTERSECTION
6315;160943047;PASSING CALL;2016-04-03;2016-04-03 19:08:00;NOT RECORDED;Eddy St/Pierce St;San Francisco;CA;1;INTERSECTION
6316;160943048;HOMELESS COMPLAINT;2016-04-03;2016-04-03 19:08:00;GOA;Mission St/8Th St;San Francisco;CA;1;INTERSECTION
6317;160943049;TRAFFIC STOP;2016-04-03;2016-04-03 19:10:00;CIT;Capp St/23Rd St;San Francisco;CA;1;INTERSECTION
6318;160943050;THREATS / HARASSMENT;2016-04-03;2016-04-03 19:04:00;HAN;0 Block Of Maxwell Ct;San Francisco;CA;1;PREMISE ADDRESS
6319;160943051;910;2016-04-03;2016-04-03 19:09:00;HAN;100 Block Of Laidley St;San Francisco;CA;1;PREMISE ADDRESS
6320;160943052;TRESPASSER;2016-04-03;2016-04-03 19:09:00;HAN;2000 Block Of Folsom St;San Francisco;CA;1;PREMISE ADDRESS
6321;160943053;MISSING ADULT;2016-04-03;2016-04-03 19:09:00;HAN;200 Block Of Denslowe Dr;San Francisco;CA;1;PREMISE ADDRESS
6322;160943054;CITIZEN STANDBY;2016-04-03;2016-04-03 19:10:00;HAN;Mission St/Ottawa Av;San Francisco;CA;1;INTERSECTION
6323;160943055;WELL BEING CHECK;2016-04-03;2016-04-03 19:07:00;HAN;Polk St/Redwood St;San Francisco;CA;1;INTERSECTION
6324;160943059;500B;2016-04-03;2016-04-03 19:12:00;CIT;Leland Av/Elliot St;San Francisco;CA;1;INTERSECTION
6325;160943060;22500E;2016-04-03;2016-04-03 19:11:00;HAN;800 Block Of Baker St;San Francisco;CA;1;PREMISE ADDRESS
6326;160943062;PASSING CALL;2016-04-03;2016-04-03 19:13:00;ND;Geary Bl/Van Ness Av;San Francisco;CA;1;INTERSECTION
6327;160943063;PETTY THEFT;2016-04-03;2016-04-03 19:11:00;UTL;1200 Block Of Leavenworth St;San Francisco;CA;1;PREMISE ADDRESS
6328;160943064;MUNI INSPECTION;2016-04-03;2016-04-03 19:14:00;NOT RECORDED;600 Block Of Market St;San Francisco;CA;1;COMMON LOCATION
6329;160943070;7225/22500E;2016-04-03;2016-04-03 19:17:00;CIT;300 Block Of Edna St;San Francisco;CA;1;PREMISE ADDRESS
6330;160943071;TRAFFIC STOP;2016-04-03;2016-04-03 19:18:00;CIT;Cortland Av/Mission St;San Francisco;CA;1;INTERSECTION
6331;160943072;INTOXICATED PERSON;2016-04-03;2016-04-03 19:17:00;ADV;200 Block Of Farallones St;San Francisco;CA;1;PREMISE ADDRESS
6332;160943073;WELL BEING CHECK;2016-04-03;2016-04-03 19:15:00;HAN;200 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
6333;160943077;PASSING CALL;2016-04-03;2016-04-03 19:21:00;HAN;Duboce Triangle;Not Recorded;CA;1;GEO-OVERRIDE
6334;160943078;800 POSS;2016-04-03;2016-04-03 19:19:00;GOA;1600 Block Of Green St;San Francisco;CA;1;PREMISE ADDRESS
6335;160943080;22500E;2016-04-03;2016-04-03 19:21:00;GOA;1100 Block Of Geneva Av;San Francisco;CA;1;PREMISE ADDRESS
6336;160943081;SUSPICIOUS PERSON;2016-04-03;2016-04-03 19:21:00;GOA;0 Block Of Clarion Al;San Francisco;CA;1;PREMISE ADDRESS
6337;160943082;PETTY THEFT;2016-04-03;2016-04-03 19:19:00;GOA;400 Block Of Grant Av;San Francisco;CA;1;PREMISE ADDRESS
6338;160943084;HOMELESS COMPLAINT;2016-04-03;2016-04-03 19:22:00;ADV;2300 Block Of Harrison St;San Francisco;CA;1;PREMISE ADDRESS
6339;160943085;HOMELESS COMPLAINT;2016-04-03;2016-04-03 19:22:00;GOA;500 Block Of Natoma St;San Francisco;CA;1;PREMISE ADDRESS
6340;160943087;BURGLARY;2016-04-03;2016-04-03 19:23:00;NOM;100 Block Of Nantucket Av;San Francisco;CA;1;PREMISE ADDRESS
6341;160943088;PASSING CALL;2016-04-03;2016-04-03 19:25:00;NOT RECORDED;800 Block Of Gonzalez Dr;San Francisco;CA;1;PREMISE ADDRESS
6342;160943092;SUSPICIOUS PERSON;2016-04-03;2016-04-03 19:26:00;ADV;1000 Block Of Connecticut St;San Francisco;CA;1;PREMISE ADDRESS
